id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,place_coord_boundaries
1.16E+18,Sun Aug 11 04:06:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @THEAdamGabriel: #RT @MikeQuindazzi: RT @jeanyvesgonin: Roller #Robot with balance and agility &gt;&gt;&gt; @IntEngineering and @ANYbotics via @M…,en,0,2,waronepilepsy,"RT, Robot","THEAdamGabriel, MikeQuindazzi, jeanyvesgonin, IntEngineering, anybotics",London,
1.16E+18,Sun Aug 11 04:01:16 +0000 2019,"<a href=""http://azure.microsoft.com/en-us/services/app-service/logic/"" rel=""nofollow"">Microsoft Azure Logic Apps</a>","Testing #ArtificialIntelligence of #autonomousvehicles in artificial environment. Via seeker
 #AI #IoT 

RT

Plz follow GaneshAtkale

Ronald_vanLoon kuriharan MikeQuindazzi OnlyAI_ Paula_Piccard 
 YuHelenYu
 chboursin https://t.co/E3AZNTkCSr",en,0,0,FelixEVargas,"ArtificialIntelligence, autonomousvehicles, AI, IoT",,Lima,
1.16E+18,Sun Aug 11 03:58:57 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @GainXGlobal: 6 #AI priorities for #CSuite to drive competitive advantage. 

via @MikeQuindazzi @cloudpreacher 

#PwC #MachineLearning #…",en,0,60,diversity54,"AI, CSuite, PwC, MachineLearning","GainXGlobal, MikeQuindazzi, cloudpreacher",Miami fl,
1.16E+18,Sun Aug 11 03:58:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rajat_shrimal: This Renault concept car showcases the technology in their future #AutonomousVehicles

#AI #Automation #Industry40 #Arti…",en,0,18,jessesprawl,"AutonomousVehicles, AI, Automation, Industry40",rajat_shrimal,Republic of the Philippines,
1.16E+18,Sun Aug 11 03:57:15 +0000 2019,"<a href=""https://m1.t7w.co"" rel=""nofollow"">T7 App</a>","RT @mvollmer1: RT @TamaraMcCleary What It Takes To Sell The #IoT Revolution To Businesses by @Gartner_inc via @Forbes 

#DigitalTransformat…",en,0,13,ChatbotAgencyAU,IoT,"mvollmer1, TamaraMcCleary, Gartner_inc, Forbes",,
1.16E+18,Sun Aug 11 03:47:27 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,Ing_Martin_V,,JeroenBartelse,Colombia,
1.16E+18,Sun Aug 11 03:46:49 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Ronald_vanLoon: Using #AI  to prevent road accidents before they happen
by @SamsaraHQ |

#ArtificialIntelligence #InternetofThings #IoT…",en,0,75,UllaSyah,"AI, ArtificialIntelligence, InternetofThings, IoT","Ronald_vanLoon, SamsaraHQ",Makassar,
1.16E+18,Sun Aug 11 03:45:54 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JeroenBartelse: Self-driving cars, robotic surgeries; the future 5G promises — internet connections so fast they'll support an entirely…",en,0,42,SpirosMargaris,,JeroenBartelse,All Over the World,
1.16E+18,Sun Aug 11 03:40:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ipfconline1: Asimov’s 4th Law of #Robotics
https://t.co/m0Ajbni9jG @schmarzo @kdnuggets
#AI #Robots #Ethics #AutonomousVehicles https:/…",en,0,7,SSXman2,"Robotics, AI, Robots, Ethics, AutonomousVehicles","ipfconline1, schmarzo, kdnuggets","Benin-City, Nigeria",
1.16E+18,Sun Aug 11 03:38:53 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,danysang,"SelfDrivingCars, Saturday",TomHall,Singapore,
1.16E+18,Sun Aug 11 03:38:44 +0000 2019,"<a href=""http://www.wiomax.com/cn"" rel=""nofollow"">wiomax_cn2</a>",RT @StephCanDrive: Truth or Myth: The Blind Can Drive (Google's #Driverless Car) https://t.co/ySQ2EmASI7 #Blind Car,en,0,2,wiomax_cn,"Driverless, Blind",StephCanDrive,United States,
1.16E+18,Sun Aug 11 03:32:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,Sandra5w5,"SelfDrivingCars, Saturday",TomHall,"Toronto, Ontario",
1.16E+18,Sun Aug 11 03:27:11 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,JimTee_,"SelfDrivingCars, Saturday",TomHall,New Zealand and UK,
1.16E+18,Sun Aug 11 03:26:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,evanlitsa,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",,
1.16E+18,Sun Aug 11 03:24:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,justmeMelR,"SelfDrivingCars, Saturday",TomHall,Florida USA,
1.16E+18,Sun Aug 11 03:20:34 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",#RT @MikeQuindazzi: RT @jeanyvesgonin: Roller #Robot with balance and agility &gt;&gt;&gt; @IntEngineering and @ANYbotics via @MikeQuindazzi &gt;&gt;&gt; #AI #IoT #4IR #Robotics #IIoT #Industry40 #AutonomousVehicles &gt;&gt;&gt; Video https://t.co/wg1X4E0m8h,en,1,2,THEAdamGabriel,"RT, Robot, AI, IoT, 4IR, Robotics, IIoT, Industry40, AutonomousVehicles","MikeQuindazzi, jeanyvesgonin, IntEngineering, anybotics, MikeQuindazzi","Financial District, Manhattan",
1.16E+18,Sun Aug 11 03:17:50 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>","RT @wadekwright: China: WeRide autonomous driving startup launches robotaxi company with Guangzhou's Baiyun Taxi company, which owns a 10K-…",en,0,2,TrackBots,,wadekwright,United States,
1.16E+18,Sun Aug 11 03:17:45 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>",RT @StephCanDrive: Truth or Myth: The Blind Can Drive (Google's #Driverless Car) https://t.co/ySQ2EmASI7 #Blind Car,en,0,2,TrackBots,"Driverless, Blind",StephCanDrive,United States,
1.16E+18,Sun Aug 11 03:12:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @evankirstel: 🚜 Not your grandfather’s tractor #ai #AutonomousVehicles #AgTech #farming #agriculture   https://t.co/Sd7Hz4j2um,en,0,76,eqinity,"ai, AutonomousVehicles, AgTech, farming, agriculture",evankirstel,"Paris, going global",
1.16E+18,Sun Aug 11 03:11:33 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,SailorALAD,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 03:10:02 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","China: WeRide autonomous driving startup launches robotaxi company with Guangzhou's Baiyun Taxi company, which owns a 10K-strong taxi fleet https://t.co/eFDhLIt0EA #china #autonomous #driverless #autotech",en,0,2,wadekwright,"china, autonomous, driverless, autotech",,Australia,
1.16E+18,Sun Aug 11 03:09:38 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,raloarca,"SelfDrivingCars, Saturday",TomHall,Sexto estado tierra bendita ,
1.16E+18,Sun Aug 11 03:05:42 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,76,nancymurden,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 03:03:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,SheriSachse,"SelfDrivingCars, Saturday",TomHall,Home,
1.16E+18,Sun Aug 11 03:02:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,vinodch8560,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 03:01:22 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,hkt_gay29,"SelfDrivingCars, Saturday",TomHall,"Phuket Province, Thailand",
1.16E+18,Sun Aug 11 02:58:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,PringBambu,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:57:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,FerMunozM,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:54:04 +0000 2019,"<a href=""https://bypeers.com/"" rel=""nofollow"">ByPeers Social CRM</a>",RT @jeanyvesgonin: Roller #Robot with balance and agility &gt;&gt;&gt; @IntEngineering and @ANYbotics via @MikeQuindazzi &gt;&gt;&gt; #AI #IoT #4IR #Robotics…,en,0,46,iamBrianGraham,"Robot, AI, IoT, 4IR, Robotics","jeanyvesgonin, IntEngineering, anybotics, MikeQuindazzi",New York City,
1.16E+18,Sun Aug 11 02:50:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,bigmihart,"SelfDrivingCars, Saturday",TomHall,"Pennsylvania, USA",
1.16E+18,Sun Aug 11 02:48:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This Renault concept car showcases the technology in their future #AutonomousVehicles

#AI #Automation #Industry40 #ArtificialIntelligence via @rajat_shrimal cc @MikeQuindazzi @Paula_Piccard @SpirosMargaris @kuriharan @HaroldSinnott @chboursin @jblefevre60
https://t.co/aY7bARBBPq",en,20,18,rajat_shrimal,"AutonomousVehicles, AI, Automation, Industry40, ArtificialIntelligence","rajat_shrimal, MikeQuindazzi, Paula_Piccard, SpirosMargaris, kuriharan, HaroldSinnott, chboursin, jblefevre60","Noida, India",
1.16E+18,Sun Aug 11 02:46:19 +0000 2019,"<a href=""http://www.wiomax.com/AI"" rel=""nofollow"">WioCities1</a>","RT @desmondyuen1: Optimus Ride’s autonomous system makes self-driving vehicles a reality
https://t.co/YghQpxXFSr
  
#ArtificialIntelligence…",en,0,2,WIOMAX_MD,ArtificialIntelligence,desmondyuen1,United States,
1.16E+18,Sun Aug 11 02:41:17 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,flyer4life,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:41:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,Kyou_shirou,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:38:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,nicolasmargarit,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:34:05 +0000 2019,"<a href=""https://bypeers.com/"" rel=""nofollow"">ByPeers Social CRM</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,iamBrianGraham,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",New York City,
1.16E+18,Sun Aug 11 02:33:22 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,Lokallu,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",魔界 ホンコン,
1.16E+18,Sun Aug 11 02:32:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,gbgary54,"SelfDrivingCars, Saturday",TomHall,Juuuust outside Dallas,
1.16E+18,Sun Aug 11 02:31:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,RODOLFOALFREDO9,"SelfDrivingCars, Saturday",TomHall,BS.AS.ARGENTINA,
1.16E+18,Sun Aug 11 02:31:42 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,royaleight,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:31:25 +0000 2019,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",Truth or Myth: The Blind Can Drive (Google's #Driverless Car) https://t.co/ySQ2EmASI7 #Blind Car,en,0,2,StephCanDrive,"Driverless, Blind",,,
1.16E+18,Sun Aug 11 02:28:45 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,SquirrelsStoned,"SelfDrivingCars, Saturday",TomHall,"Spokane, WA",
1.16E+18,Sun Aug 11 02:23:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,Art28_,"SelfDrivingCars, Saturday",TomHall,R.V.A,
1.16E+18,Sun Aug 11 02:22:37 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,msmithobx,"SelfDrivingCars, Saturday",TomHall,"OBX, USA",
1.16E+18,Sun Aug 11 02:22:34 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MillennialBrnch: What Are The Regulatory Barriers To Full Self-Driving? https://t.co/KCWdjJFXIL #driverless #selfdriving #autonomousveh…,en,0,3,macilree,"driverless, selfdriving",MillennialBrnch,"Whangarei, New Zealand",
1.16E+18,Sun Aug 11 02:20:27 +0000 2019,"<a href=""https://adasdevpro.com"" rel=""nofollow"">ADAS monitor</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,ADASDevPro,"SelfDrivingCars, Saturday",TomHall,United Kingdom,
1.16E+18,Sun Aug 11 02:19:59 +0000 2019,"<a href=""http://freedfocus.com"" rel=""nofollow"">designthinkbot</a>",RT @MaxQasmi: Brilliant presentation by Hotz of #CommaAI on how we may be incorrectly looking at #AutonomousVehicles ... True #Autonomous o…,en,0,3,designthinkbot,"CommaAI, AutonomousVehicles, Autonomous",MaxQasmi,,
1.16E+18,Sun Aug 11 02:19:55 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,maryjoh69642584,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:19:28 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,duvidoso1508,"SelfDrivingCars, Saturday",TomHall,"São Paulo, Brasil",
1.16E+18,Sun Aug 11 02:18:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,jaikishan2900,"SelfDrivingCars, Saturday",TomHall,,
1.16E+18,Sun Aug 11 02:18:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @mvollmer1: Making motorcycles ""smart"" and safer with the help of #AI. Via @seeker #AI #transportation #AutonomousVehicles @Paula_Piccar…",en,0,107,RakeshSood1960,"AI, AI, transportation, AutonomousVehicles","mvollmer1, Seeker",,
1.16E+18,Sun Aug 11 02:18:00 +0000 2019,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#SafetySaturday: Could @congressdotgov be close to working out legislation to safely regulate the #AV industry? @verge investigates: https://t.co/xY3DYRC9EE #selfdrivingcars #carsafety,en,0,0,APCAutoTech,"SafetySaturday, AV, selfdrivingcars, carsafety","congressdotgov, verge",,
1.16E+18,Sun Aug 11 02:17:54 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>",RT @MillennialBrnch: What Are The Regulatory Barriers To Full Self-Driving? https://t.co/KCWdjJFXIL #driverless #selfdriving #autonomousveh…,en,0,3,TrackBots,"driverless, selfdriving",MillennialBrnch,United States,
1.16E+18,Sun Aug 11 02:17:45 +0000 2019,"<a href=""https://www.linkedin.com"" rel=""nofollow"">MavenBot</a>",RT @MillennialBrnch: Optimus Ride’s autonomous system makes self-driving vehicles a reality https://t.co/aZ0GJXzbij #driverless #selfdrivin…,en,0,2,TrackBots,driverless,MillennialBrnch,United States,
1.16E+18,Sun Aug 11 02:15:03 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Sleek self-driving pods aren't here, but autonomous cars have already come a long way #autonomouscars #selfdrivingvehicles
https://t.co/Mni9Mpha9t",en,0,0,ChrisWa09057160,"autonomouscars, selfdrivingvehicles",,"Detroit, MI",
1.16E+18,Sun Aug 11 02:11:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @evankirstel: 🚜 Not your grandfather’s tractor #ai #AutonomousVehicles #AgTech #farming #agriculture   https://t.co/Sd7Hz4j2um,en,0,76,EarthAccounting,"ai, AutonomousVehicles, AgTech, farming, agriculture",evankirstel,"Los Angeles, CA",
1.16E+18,Sun Aug 11 02:09:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,OldGreyRabbit,"SelfDrivingCars, Saturday",TomHall,Australia,
1.16E+18,Sun Aug 11 02:08:44 +0000 2019,"<a href=""https://sprintbaseapp.com"" rel=""nofollow"">SprintbaseBot</a>",RT @MaxQasmi: Brilliant presentation by Hotz of #CommaAI on how we may be incorrectly looking at #AutonomousVehicles ... True #Autonomous o…,en,0,3,SprintbaseB,"CommaAI, AutonomousVehicles, Autonomous",MaxQasmi,,
1.16E+18,Sun Aug 11 02:08:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,LawAutoRu,"SelfDrivingCars, Saturday",TomHall,Москва,
1.16E+18,Sun Aug 11 02:08:12 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TomHall: Cool, but

NO WAY!

🚔

#SelfDrivingCars #Saturday 

https://t.co/Op56fRdg3R",en,0,118,hayate1964,"SelfDrivingCars, Saturday",TomHall,熊本県天草市,
